>eeprom dump
4216,1078,15,F
4217,1079,0,0
4218,107A,0,0
4219,107B,0,0
4220,107C,0,0
4221,107D,0,0
4222,107E,0,0
4223,107F,0,0
4224,1080,0,0
4225,1081,0,0
4226,1082,0,0
4227,1083,0,0
4228,1084,0,0
4229,1085,0,0
4230,1086,0,0
4231,1087,0,0
4232,1088,0,0
4233,1089,0,0
4234,108A,0,0
4235,108B,0,0
4236,108C,0,0
4237,108D,0,0
4238,108E,0,0
4239,108F,0,0
4240,1090,0,0
4241,1091,0,0
4242,1092,0,0
4243,1093,0,0
4244,1094,0,0
4245,1095,0,0
4246,1096,0,0
4247,1097,0,0
4248,1098,0,0
4249,1099,0,0
4250,109A,0,0
4251,109B,0,0
4252,109C,0,0
4253,109D,0,0
4254,109E,0,0
4255,109F,0,0
4256,10A0,0,0
4257,10A1,0,0
4258,10A2,0,0
4259,10A3,0,0
4260,10A4,0,0
4261,10A5,0,0
4262,10A6,0,0
4263,10A7,0,0
4264,10A8,0,0
4265,10A9,0,0
4266,10AA,0,0
4267,10AB,0,0
4268,10AC,0,0
4269,10AD,0,0
4270,10AE,0,0
4271,10AF,0,0
4272,10B0,0,0
4273,10B1,0,0
4274,10B2,0,0
4275,10B3,0,0
4276,10B4,0,0
4277,10B5,0,0
4278,10B6,0,0
4279,10B7,0,0
4280,10B8,0,0
4281,10B9,0,0
4282,10BA,0,0
4283,10BB,0,0
4284,10BC,220,DC
4285,10BD,235,EB
4286,10BE,120,78
4287,10BF,92,5C
4288,10C0,60,3C
4289,10C1,95,5F
4290,10C2,84,54
4291,10C3,72,48
4292,10C4,73,49
4293,10C5,83,53
4294,10C6,95,5F
4295,10C7,73,49
4296,10C8,83,53
4297,10C9,95,5F
4298,10CA,80,50
4299,10CB,65,41
4300,10CC,82,52
4301,10CD,65,41
4302,10CE,70,46
4303,10CF,73,49
4304,10D0,76,4C
4305,10D1,69,45
4306,10D2,95,5F
4307,10D3,67,43
4308,10D4,72,48
4309,10D5,69,45
4310,10D6,67,43
4311,10D7,75,4B
4312,10D8,95,5F
4313,10D9,72,48
4314,10DA,69,45
4315,10DB,65,41
4316,10DC,68,44
4317,10DD,95,5F
4318,10DE,62,3E
4319,10DF,0,0
4320,10E0,0,0
4321,10E1,0,0
4322,10E2,0,0
4323,10E3,0,0
4324,10E4,0,0
4325,10E5,0,0
4326,10E6,0,0
4327,10E7,0,0
4328,10E8,0,0
4329,10E9,0,0
4330,10EA,0,0
4331,10EB,0,0
4332,10EC,1,1
4333,10ED,0,0
4334,10EE,24,18
4335,10EF,1,1
4336,10F0,10,A
4337,10F1,1,1
4338,10F2,2,2
4339,10F3,10,A
4340,10F4,1,1
4341,10F5,3,3
4342,10F6,10,A
4343,10F7,1,1
4344,10F8,4,4
4345,10F9,10,A
4346,10FA,1,1
4347,10FB,5,5
4348,10FC,10,A
4349,10FD,1,1
4350,10FE,6,6
4351,10FF,24,18
4352,1100,0,0
4353,1101,7,7
4354,1102,16,10
4355,1103,1,1
4356,1104,8,8
4357,1105,16,10
4358,1106,1,1
4359,1107,9,9
4360,1108,51,33
4361,1109,1,1
4362,110A,10,A
4363,110B,51,33
4364,110C,1,1
4365,110D,11,B
4366,110E,51,33
4367,110F,1,1
4368,1110,12,C
4369,1111,51,33
4370,1112,1,1
4371,1113,13,D
4372,1114,51,33
4373,1115,1,1
4374,1116,14,E
4375,1117,51,33
4376,1118,1,1
4377,1119,15,F
4378,111A,51,33
4379,111B,1,1
4380,111C,16,10
4381,111D,51,33
4382,111E,1,1
4383,111F,17,11
4384,1120,51,33
4385,1121,1,1
4386,1122,18,12
4387,1123,51,33
4388,1124,1,1
4389,1125,19,13
4390,1126,51,33
4391,1127,1,1
4392,1128,20,14
4393,1129,51,33
4394,112A,1,1
4395,112B,21,15
4396,112C,51,33
4397,112D,1,1
4398,112E,22,16
4399,112F,51,33
4400,1130,1,1
4401,1131,23,17
4402,1132,51,33
4403,1133,1,1
4404,1134,24,18
4405,1135,51,33
4406,1136,1,1
4407,1137,0,0
4408,1138,0,0
4409,1139,0,0
4410,113A,0,0
4411,113B,0,0
4412,113C,0,0
4413,113D,0,0
4414,113E,0,0
4415,113F,0,0
4416,1140,0,0
4417,1141,0,0
4418,1142,0,0
4419,1143,0,0
4420,1144,0,0
4421,1145,76,4C
4422,1146,73,49
4423,1147,78,4E
4424,1148,49,31
4425,1149,10,A
4426,114A,0,0
4427,114B,0,0
4428,114C,0,0
4429,114D,0,0
4430,114E,0,0
4431,114F,0,0
4432,1150,0,0
4433,1151,0,0
4434,1152,0,0
4435,1153,0,0
4436,1154,0,0
4437,1155,0,0
4438,1156,0,0
4439,1157,0,0
4440,1158,0,0
4441,1159,0,0
4442,115A,0,0
4443,115B,0,0
4444,115C,0,0
4445,115D,0,0
4446,115E,0,0
4447,115F,0,0
4448,1160,0,0
4449,1161,0,0
4450,1162,0,0
4451,1163,0,0
4452,1164,0,0
4453,1165,0,0
4454,1166,0,0
4455,1167,0,0
4456,1168,0,0
4457,1169,0,0
4458,116A,0,0
4459,116B,0,0
4460,116C,0,0
4461,116D,0,0
4462,116E,0,0
4463,116F,0,0
4464,1170,0,0
4465,1171,0,0
4466,1172,0,0
4467,1173,0,0
4468,1174,0,0
4469,1175,0,0
4470,1176,0,0
4471,1177,0,0
4472,1178,0,0
4473,1179,0,0
4474,117A,0,0
4475,117B,0,0
4476,117C,0,0
4477,117D,0,0
4478,117E,0,0
4479,117F,0,0
4480,1180,0,0
4481,1181,0,0
4482,1182,0,0
4483,1183,0,0
4484,1184,0,0
4485,1185,0,0
4486,1186,0,0
4487,1187,0,0
4488,1188,0,0
4489,1189,0,0
4490,118A,0,0
4491,118B,0,0
4492,118C,0,0
4493,118D,0,0
4494,118E,0,0
4495,118F,0,0
4496,1190,0,0
4497,1191,0,0
4498,1192,0,0
4499,1193,0,0
4500,1194,0,0
4501,1195,0,0
4502,1196,0,0
4503,1197,0,0
4504,1198,0,0
4505,1199,0,0
4506,119A,0,0
4507,119B,0,0
4508,119C,0,0
4509,119D,0,0
4510,119E,0,0
4511,119F,0,0
4512,11A0,0,0
4513,11A1,0,0
4514,11A2,0,0
4515,11A3,0,0
4516,11A4,0,0
4517,11A5,0,0
4518,11A6,0,0
4519,11A7,0,0
4520,11A8,0,0
4521,11A9,0,0
4522,11AA,0,0
4523,11AB,0,0
4524,11AC,0,0
4525,11AD,0,0
4526,11AE,0,0
4527,11AF,0,0
4528,11B0,0,0
4529,11B1,0,0
4530,11B2,0,0
4531,11B3,0,0
4532,11B4,0,0
4533,11B5,0,0
4534,11B6,0,0
4535,11B7,0,0
4536,11B8,0,0
4537,11B9,0,0
4538,11BA,0,0
4539,11BB,0,0
4540,11BC,0,0
4541,11BD,0,0
4542,11BE,0,0
4543,11BF,0,0
4544,11C0,0,0
4545,11C1,0,0
4546,11C2,0,0
4547,11C3,0,0
4548,11C4,0,0
4549,11C5,0,0
4550,11C6,0,0
4551,11C7,0,0
4552,11C8,10,A
4553,11C9,0,0
4554,11CA,0,0
4555,11CB,0,0
4556,11CC,230,E6
4557,11CD,0,0
4558,11CE,0,0
4559,11CF,0,0
4560,11D0,0,0
4561,11D1,0,0
4562,11D2,0,0
4563,11D3,0,0
4564,11D4,1,1
4565,11D5,255,FF
4566,11D6,255,FF
4567,11D7,254,FE
4568,11D8,162,A2
4569,11D9,0,0
4570,11DA,0,0
4571,11DB,0,0
4572,11DC,0,0
4573,11DD,0,0
4574,11DE,0,0
4575,11DF,0,0
4576,11E0,1,1
4577,11E1,255,FF
4578,11E2,255,FF
4579,11E3,254,FE
4580,11E4,162,A2
4581,11E5,0,0
4582,11E6,0,0
4583,11E7,0,0
4584,11E8,2,2
4585,11E9,255,FF
4586,11EA,255,FF
4587,11EB,254,FE
4588,11EC,212,D4
4589,11ED,0,0
4590,11EE,0,0
4591,11EF,0,0
4592,11F0,3,3
4593,11F1,255,FF
4594,11F2,255,FF
4595,11F3,255,FF
4596,11F4,6,6
4597,11F5,0,0
4598,11F6,0,0
4599,11F7,0,0
4600,11F8,4,4
4601,11F9,255,FF
4602,11FA,255,FF
4603,11FB,255,FF
4604,11FC,56,38
4605,11FD,0,0
4606,11FE,0,0
4607,11FF,0,0
4608,1200,5,5
4609,1201,255,FF
4610,1202,255,FF
4611,1203,255,FF
4612,1204,106,6A
4613,1205,0,0
4614,1206,0,0
4615,1207,0,0
4616,1208,6,6
4617,1209,255,FF
4618,120A,255,FF
4619,120B,255,FF
4620,120C,156,9C
4621,120D,0,0
4622,120E,0,0
4623,120F,0,0
4624,1210,7,7
4625,1211,0,0
4626,1212,0,0
4627,1213,0,0
4628,1214,0,0
4629,1215,0,0
4630,1216,0,0
4631,1217,0,0
4632,1218,8,8
4633,1219,0,0
4634,121A,0,0
4635,121B,0,0
4636,121C,100,64
4637,121D,0,0
4638,121E,0,0
4639,121F,0,0
4640,1220,9,9
4641,1221,0,0
4642,1222,0,0
4643,1223,0,0
4644,1224,200,C8
4645,1225,0,0
4646,1226,0,0
4647,1227,0,0
4648,1228,10,A
4649,1229,0,0
4650,122A,0,0
4651,122B,0,0
4652,122C,230,E6
4653,122D,0,0
4654,122E,0,0
4655,122F,0,0
4656,1230,0,0
4657,1231,0,0
4658,1232,0,0
4659,1233,0,0
4660,1234,0,0
4661,1235,76,4C
4662,1236,73,49
4663,1237,78,4E
4664,1238,50,32
4665,1239,10,A
4666,123A,0,0
4667,123B,0,0
4668,123C,0,0
4669,123D,0,0
4670,123E,0,0
4671,123F,0,0
4672,1240,0,0
4673,1241,0,0
4674,1242,0,0
4675,1243,0,0
4676,1244,0,0
4677,1245,0,0
4678,1246,0,0
4679,1247,0,0
4680,1248,0,0
4681,1249,0,0
4682,124A,0,0
4683,124B,0,0
4684,124C,0,0
4685,124D,0,0
4686,124E,0,0
4687,124F,0,0
4688,1250,0,0
4689,1251,0,0
4690,1252,0,0
4691,1253,0,0
4692,1254,0,0
4693,1255,0,0
4694,1256,0,0
4695,1257,0,0
4696,1258,0,0
4697,1259,0,0
4698,125A,0,0
4699,125B,0,0
4700,125C,0,0
4701,125D,0,0
4702,125E,0,0
4703,125F,0,0
4704,1260,0,0
4705,1261,0,0
4706,1262,0,0
4707,1263,0,0
4708,1264,0,0
4709,1265,0,0
4710,1266,0,0
4711,1267,0,0
4712,1268,0,0
4713,1269,0,0
4714,126A,0,0
4715,126B,0,0
4716,126C,0,0
4717,126D,0,0
4718,126E,0,0
4719,126F,0,0
4720,1270,0,0
4721,1271,0,0
4722,1272,0,0
4723,1273,0,0
4724,1274,0,0
4725,1275,0,0
4726,1276,0,0
4727,1277,0,0
4728,1278,0,0
4729,1279,0,0
4730,127A,0,0
4731,127B,0,0
4732,127C,0,0
4733,127D,0,0
4734,127E,0,0
4735,127F,0,0
4736,1280,0,0
4737,1281,0,0
4738,1282,0,0
4739,1283,0,0
4740,1284,0,0
4741,1285,0,0
4742,1286,0,0
4743,1287,0,0
4744,1288,0,0
4745,1289,0,0
4746,128A,0,0
4747,128B,0,0
4748,128C,0,0
4749,128D,0,0
4750,128E,0,0
4751,128F,0,0
4752,1290,0,0
4753,1291,0,0
4754,1292,0,0
4755,1293,0,0
4756,1294,0,0
4757,1295,0,0
4758,1296,0,0
4759,1297,0,0
4760,1298,0,0
4761,1299,0,0
4762,129A,0,0
4763,129B,0,0
4764,129C,0,0
4765,129D,0,0
4766,129E,0,0
4767,129F,0,0
4768,12A0,0,0
4769,12A1,0,0
4770,12A2,0,0
4771,12A3,0,0
4772,12A4,0,0
4773,12A5,0,0
4774,12A6,0,0
4775,12A7,0,0
4776,12A8,0,0
4777,12A9,0,0
4778,12AA,0,0
4779,12AB,0,0
4780,12AC,0,0
4781,12AD,0,0
4782,12AE,0,0
4783,12AF,0,0
4784,12B0,0,0
4785,12B1,0,0
4786,12B2,0,0
4787,12B3,0,0
4788,12B4,0,0
4789,12B5,0,0
4790,12B6,0,0
4791,12B7,0,0
4792,12B8,20,14
4793,12B9,0,0
4794,12BA,0,0
4795,12BB,0,0
4796,12BC,230,E6
4797,12BD,0,0
4798,12BE,0,0
4799,12BF,0,0
4800,12C0,0,0
4801,12C1,0,0
4802,12C2,0,0
4803,12C3,0,0
4804,12C4,11,B
4805,12C5,255,FF
4806,12C6,255,FF
4807,12C7,254,FE
4808,12C8,162,A2
4809,12C9,0,0
4810,12CA,0,0
4811,12CB,0,0
4812,12CC,0,0
4813,12CD,0,0
4814,12CE,0,0
4815,12CF,0,0
4816,12D0,11,B
4817,12D1,255,FF
4818,12D2,255,FF
4819,12D3,254,FE
4820,12D4,162,A2
4821,12D5,0,0
4822,12D6,0,0
4823,12D7,0,0
4824,12D8,12,C
4825,12D9,255,FF
4826,12DA,255,FF
4827,12DB,254,FE
4828,12DC,212,D4
4829,12DD,0,0
4830,12DE,0,0
4831,12DF,0,0
4832,12E0,13,D
4833,12E1,255,FF
4834,12E2,255,FF
4835,12E3,255,FF
4836,12E4,6,6
4837,12E5,0,0
4838,12E6,0,0
4839,12E7,0,0
4840,12E8,14,E
4841,12E9,255,FF
4842,12EA,255,FF
4843,12EB,255,FF
4844,12EC,56,38
4845,12ED,0,0
4846,12EE,0,0
4847,12EF,0,0
4848,12F0,15,F
4849,12F1,255,FF
4850,12F2,255,FF
4851,12F3,255,FF
4852,12F4,106,6A
4853,12F5,0,0
4854,12F6,0,0
4855,12F7,0,0
4856,12F8,16,10
4857,12F9,255,FF
4858,12FA,255,FF
4859,12FB,255,FF
4860,12FC,156,9C
4861,12FD,0,0
4862,12FE,0,0
4863,12FF,0,0
4864,1300,17,11
4865,1301,0,0
4866,1302,0,0
4867,1303,0,0
4868,1304,0,0
4869,1305,0,0
4870,1306,0,0
4871,1307,0,0
4872,1308,18,12
4873,1309,0,0
4874,130A,0,0
4875,130B,0,0
4876,130C,100,64
4877,130D,0,0
4878,130E,0,0
4879,130F,0,0
4880,1310,19,13
4881,1311,0,0
4882,1312,0,0
4883,1313,0,0
4884,1314,200,C8
4885,1315,0,0
4886,1316,0,0
4887,1317,0,0
4888,1318,20,14
4889,1319,0,0
4890,131A,0,0
4891,131B,0,0
4892,131C,230,E6
4893,131D,0,0
4894,131E,0,0
4895,131F,0,0
4896,1320,0,0
4897,1321,0,0
4898,1322,0,0
4899,1323,0,0
4900,1324,0,0
4901,1325,76,4C
4902,1326,79,4F
4903,1327,85,55
4904,1328,84,54
4905,1329,49,31
4906,132A,10,A
4907,132B,0,0
4908,132C,0,0
4909,132D,0,0
4910,132E,0,0
4911,132F,0,0
4912,1330,0,0
4913,1331,0,0
4914,1332,0,0
4915,1333,0,0
4916,1334,0,0
4917,1335,0,0
4918,1336,0,0
4919,1337,0,0
4920,1338,0,0
4921,1339,0,0
4922,133A,0,0
4923,133B,0,0
4924,133C,0,0
4925,133D,0,0
4926,133E,0,0
4927,133F,0,0
4928,1340,0,0
4929,1341,0,0
4930,1342,0,0
4931,1343,0,0
4932,1344,0,0
4933,1345,0,0
4934,1346,0,0
4935,1347,0,0
4936,1348,0,0
4937,1349,0,0
4938,134A,0,0
4939,134B,0,0
4940,134C,0,0
4941,134D,0,0
4942,134E,0,0
4943,134F,0,0
4944,1350,0,0
4945,1351,0,0
4946,1352,0,0
4947,1353,0,0
4948,1354,0,0
4949,1355,0,0
4950,1356,0,0
4951,1357,0,0
4952,1358,0,0
4953,1359,0,0
4954,135A,0,0
4955,135B,0,0
4956,135C,0,0
4957,135D,0,0
4958,135E,0,0
4959,135F,0,0
4960,1360,0,0
4961,1361,0,0
4962,1362,0,0
4963,1363,0,0
4964,1364,0,0
4965,1365,0,0
4966,1366,0,0
4967,1367,0,0
4968,1368,0,0
4969,1369,0,0
4970,136A,0,0
4971,136B,0,0
4972,136C,0,0
4973,136D,0,0
4974,136E,0,0
4975,136F,0,0
4976,1370,0,0
4977,1371,0,0
4978,1372,0,0
4979,1373,0,0
4980,1374,0,0
4981,1375,0,0
4982,1376,0,0
4983,1377,0,0
4984,1378,0,0
4985,1379,0,0
4986,137A,0,0
4987,137B,0,0
4988,137C,0,0
4989,137D,0,0
4990,137E,0,0
4991,137F,0,0
4992,1380,0,0
4993,1381,0,0
4994,1382,0,0
4995,1383,0,0
4996,1384,0,0
4997,1385,0,0
4998,1386,0,0
4999,1387,0,0
5000,1388,0,0
5001,1389,0,0
5002,138A,0,0
5003,138B,0,0
5004,138C,0,0
5005,138D,0,0
5006,138E,0,0
5007,138F,0,0
5008,1390,0,0
5009,1391,0,0
5010,1392,0,0
5011,1393,0,0
5012,1394,0,0
5013,1395,0,0
5014,1396,0,0
5015,1397,0,0
5016,1398,0,0
5017,1399,0,0
5018,139A,0,0
5019,139B,0,0
5020,139C,0,0
5021,139D,0,0
5022,139E,0,0
5023,139F,0,0
5024,13A0,0,0
5025,13A1,0,0
5026,13A2,0,0
5027,13A3,0,0
5028,13A4,0,0
5029,13A5,0,0
5030,13A6,0,0
5031,13A7,0,0
5032,13A8,30,1E
5033,13A9,0,0
5034,13AA,0,0
5035,13AB,0,0
5036,13AC,240,F0
5037,13AD,0,0
5038,13AE,0,0
5039,13AF,0,0
5040,13B0,0,0
5041,13B1,0,0
5042,13B2,0,0
5043,13B3,0,0
5044,13B4,21,15
5045,13B5,255,FF
5046,13B6,255,FF
5047,13B7,255,FF
5048,13B8,156,9C
5049,13B9,0,0
5050,13BA,0,0
5051,13BB,0,0
5052,13BC,0,0
5053,13BD,0,0
5054,13BE,0,0
5055,13BF,0,0
5056,13C0,21,15
5057,13C1,255,FF
5058,13C2,255,FF
5059,13C3,255,FF
5060,13C4,156,9C
5061,13C5,0,0
5062,13C6,0,0
5063,13C7,0,0
5064,13C8,22,16
5065,13C9,255,FF
5066,13CA,255,FF
5067,13CB,255,FF
5068,13CC,176,B0
5069,13CD,0,0
5070,13CE,0,0
5071,13CF,0,0
5072,13D0,23,17
5073,13D1,255,FF
5074,13D2,255,FF
5075,13D3,255,FF
5076,13D4,196,C4
5077,13D5,0,0
5078,13D6,0,0
5079,13D7,0,0
5080,13D8,24,18
5081,13D9,255,FF
5082,13DA,255,FF
5083,13DB,255,FF
5084,13DC,216,D8
5085,13DD,0,0
5086,13DE,0,0
5087,13DF,0,0
5088,13E0,25,19
5089,13E1,255,FF
5090,13E2,255,FF
5091,13E3,255,FF
5092,13E4,236,EC
5093,13E5,0,0
5094,13E6,0,0
5095,13E7,0,0
5096,13E8,26,1A
5097,13E9,0,0
5098,13EA,0,0
5099,13EB,0,0
5100,13EC,0,0
5101,13ED,0,0
5102,13EE,0,0
5103,13EF,0,0
5104,13F0,27,1B
5105,13F1,0,0
5106,13F2,0,0
5107,13F3,0,0
5108,13F4,50,32
5109,13F5,0,0
5110,13F6,0,0
5111,13F7,0,0
5112,13F8,28,1C
5113,13F9,0,0
5114,13FA,0,0
5115,13FB,0,0
5116,13FC,100,64
5117,13FD,0,0
5118,13FE,0,0
5119,13FF,0,0
5120,1400,29,1D
5121,1401,0,0
5122,1402,0,0
5123,1403,0,0
5124,1404,220,DC
5125,1405,0,0
5126,1406,0,0
5127,1407,0,0
5128,1408,30,1E
5129,1409,0,0
5130,140A,0,0
5131,140B,0,0
5132,140C,240,F0
5133,140D,0,0
5134,140E,0,0
5135,140F,0,0
5136,1410,0,0
5137,1411,0,0
5138,1412,0,0
5139,1413,0,0
5140,1414,0,0
5141,1415,76,4C
5142,1416,79,4F
5143,1417,85,55
5144,1418,84,54
5145,1419,50,32
5146,141A,10,A
5147,141B,0,0
5148,141C,0,0
5149,141D,0,0
5150,141E,0,0
5151,141F,0,0
5152,1420,0,0
5153,1421,0,0
5154,1422,0,0
5155,1423,0,0
5156,1424,0,0
5157,1425,0,0
5158,1426,0,0
5159,1427,0,0
5160,1428,0,0
5161,1429,0,0
5162,142A,0,0
5163,142B,0,0
5164,142C,0,0
5165,142D,0,0
5166,142E,0,0
5167,142F,0,0
5168,1430,0,0
5169,1431,0,0
5170,1432,0,0
5171,1433,0,0
5172,1434,0,0
5173,1435,0,0
5174,1436,0,0
5175,1437,0,0
5176,1438,0,0
5177,1439,0,0
5178,143A,0,0
5179,143B,0,0
5180,143C,0,0
5181,143D,0,0
5182,143E,0,0
5183,143F,0,0
5184,1440,0,0
5185,1441,0,0
5186,1442,0,0
5187,1443,0,0
5188,1444,0,0
5189,1445,0,0
5190,1446,0,0
5191,1447,0,0
5192,1448,0,0
5193,1449,0,0
5194,144A,0,0
5195,144B,0,0
5196,144C,0,0
5197,144D,0,0
5198,144E,0,0
5199,144F,0,0
5200,1450,0,0
5201,1451,0,0
5202,1452,0,0
5203,1453,0,0
5204,1454,0,0
5205,1455,0,0
5206,1456,0,0
5207,1457,0,0
5208,1458,0,0
5209,1459,0,0
5210,145A,0,0
5211,145B,0,0
5212,145C,0,0
5213,145D,0,0
5214,145E,0,0
5215,145F,0,0
5216,1460,0,0
5217,1461,0,0
5218,1462,0,0
5219,1463,0,0
5220,1464,0,0
5221,1465,0,0
5222,1466,0,0
5223,1467,0,0
5224,1468,0,0
5225,1469,0,0
5226,146A,0,0
5227,146B,0,0
5228,146C,0,0
5229,146D,0,0
5230,146E,0,0
5231,146F,0,0
5232,1470,0,0
5233,1471,0,0
5234,1472,0,0
5235,1473,0,0
5236,1474,0,0
5237,1475,0,0
5238,1476,0,0
5239,1477,0,0
5240,1478,0,0
5241,1479,0,0
5242,147A,0,0
5243,147B,0,0
5244,147C,0,0
5245,147D,0,0
5246,147E,0,0
5247,147F,0,0
5248,1480,0,0
5249,1481,0,0
5250,1482,0,0
5251,1483,0,0
5252,1484,0,0
5253,1485,0,0
5254,1486,0,0
5255,1487,0,0
5256,1488,0,0
5257,1489,0,0
5258,148A,0,0
5259,148B,0,0
5260,148C,0,0
5261,148D,0,0
5262,148E,0,0
5263,148F,0,0
5264,1490,0,0
5265,1491,0,0
5266,1492,0,0
5267,1493,0,0
5268,1494,0,0
5269,1495,0,0
5270,1496,0,0
5271,1497,0,0
5272,1498,40,28
5273,1499,0,0
5274,149A,0,0
5275,149B,0,0
5276,149C,240,F0
5277,149D,0,0
5278,149E,0,0
5279,149F,0,0
5280,14A0,0,0
5281,14A1,0,0
5282,14A2,0,0
5283,14A3,0,0
5284,14A4,31,1F
5285,14A5,255,FF
5286,14A6,255,FF
5287,14A7,255,FF
5288,14A8,156,9C
5289,14A9,0,0
5290,14AA,0,0
5291,14AB,0,0
5292,14AC,0,0
5293,14AD,0,0
5294,14AE,0,0
5295,14AF,0,0
5296,14B0,31,1F
5297,14B1,255,FF
5298,14B2,255,FF
5299,14B3,255,FF
5300,14B4,156,9C
5301,14B5,0,0
5302,14B6,0,0
5303,14B7,0,0
5304,14B8,32,20
5305,14B9,255,FF
5306,14BA,255,FF
5307,14BB,255,FF
5308,14BC,176,B0
5309,14BD,0,0
5310,14BE,0,0
5311,14BF,0,0
5312,14C0,33,21
5313,14C1,255,FF
5314,14C2,255,FF
5315,14C3,255,FF
5316,14C4,196,C4
5317,14C5,0,0
5318,14C6,0,0
5319,14C7,0,0
5320,14C8,34,22
5321,14C9,255,FF
5322,14CA,255,FF
5323,14CB,255,FF
5324,14CC,216,D8
5325,14CD,0,0
5326,14CE,0,0
5327,14CF,0,0
5328,14D0,35,23
5329,14D1,255,FF
5330,14D2,255,FF
5331,14D3,255,FF
5332,14D4,236,EC
5333,14D5,0,0
5334,14D6,0,0
5335,14D7,0,0
5336,14D8,36,24
5337,14D9,0,0
5338,14DA,0,0
5339,14DB,0,0
5340,14DC,0,0
5341,14DD,0,0
5342,14DE,0,0
5343,14DF,0,0
5344,14E0,37,25
5345,14E1,0,0
5346,14E2,0,0
5347,14E3,0,0
5348,14E4,50,32
5349,14E5,0,0
5350,14E6,0,0
5351,14E7,0,0
5352,14E8,38,26
5353,14E9,0,0
5354,14EA,0,0
5355,14EB,0,0
5356,14EC,100,64
5357,14ED,0,0
5358,14EE,0,0
5359,14EF,0,0
5360,14F0,39,27
